Timestamp,Motor_ID,Voltage (V),Current (A),Power (kW),Frequency (Hz),Power Factor,Torque (Nm),RPM,Load (%),Temperature (°C),Humidity (%),Vibration (mm/s),Status
3/29/2021 22:30,MTR005,415,8.7,3.43,50,0.91,60,1467,64,50,50,2.6,Running
3/29/2021 22:45,MTR003,390,14.8,5.48,50,0.87,51,1404,99,40,54,3.7,Overload
3/29/2021 23:00,MTR001,410,9.6,3.74,50,0.88,44,1439,59,65,68,6.5,High Vibration
3/29/2021 23:15,MTR002,410,10.7,4.17,50,0.84,61,1416,54,35,64,1.6,Running
3/29/2021 23:30,MTR004,415,13.9,5.48,50,0.94,67,1473,66,50,68,4.8,Running
3/29/2021 23:45,MTR005,415,12.5,4.93,50,0.96,63,1451,95,45,56,4.4,Load Increase
3/30/2021 0:00,MTR001,380,12.4,4.48,50,0.84,57,1491,47,65,55,3.8,Running
3/30/2021 0:15,MTR003,415,11.2,4.42,50,0.98,44,1471,72,44,62,2,Running
3/30/2021 0:30,MTR002,400,10.9,4.14,50,0.8,49,1470,77,37,67,3.7,Running
3/30/2021 0:45,MTR001,410,10.4,4.05,50,0.82,54,1406,97,41,63,6.1,High Vibration
3/30/2021 1:00,MTR003,380,15.2,5.49,50,0.93,59,1360,64,39,50,4.6,Overload
3/30/2021 1:15,MTR001,420,14.1,5.63,50,0.93,63,1442,61,65,57,2.8,Overload
3/30/2021 1:30,MTR004,380,16,5.78,50,0.92,60,1447,78,43,73,5,Overload
3/30/2021 1:45,MTR001,400,12.7,4.83,50,0.93,54,1495,72,35,71,5.9,High Vibration
3/30/2021 2:00,MTR003,410,14.3,5.57,50,0.83,50,1480,45,37,60,2.9,Overload
3/30/2021 2:15,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 2:30,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 2:45,MTR002,380,8,2.89,50,0.83,63,1418,64,51,73,2.5,Running
3/30/2021 3:00,MTR001,400,13.3,5.05,50,0.81,43,1368,80,55,70,5.9,High Vibration
3/30/2021 3:15,MTR003,415,9.5,3.75,50,0.81,49,1466,80,62,62,3.9,Running
3/30/2021 3:30,MTR004,410,16,6.23,50,0.96,63,1495,56,55,73,2.5,Overload
3/30/2021 3:45,MTR005,380,11.1,4.01,50,0.84,48,1455,65,62,63,3.9,Running
3/30/2021 4:00,MTR005,420,11,4.39,50,0.86,53,1400,59,39,59,4.5,Running
3/30/2021 4:15,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 4:30,MTR005,410,9.8,3.82,50,0.86,60,1500,100,65,62,5.5,High Vibration
3/30/2021 4:45,MTR004,400,10.3,3.91,50,0.93,46,1401,57,39,54,3,Running
3/30/2021 5:00,MTR003,415,9.2,3.63,50,0.94,43,1473,57,49,72,1.6,Running
3/30/2021 5:15,MTR005,380,14.4,5.2,50,0.97,68,1487,73,35,69,1.7,Overload
3/30/2021 5:30,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 5:45,MTR004,420,12.5,4.99,50,0.87,43,1443,86,58,66,4.1,Running
3/30/2021 6:00,MTR003,415,8.7,3.43,50,0.85,61,1422,98,55,51,4,Load Increase
3/30/2021 6:15,MTR004,390,8.8,3.26,50,0.97,41,1495,97,63,50,3,Load Increase
3/30/2021 6:30,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 6:45,MTR002,400,13.5,5.13,50,0.95,48,1418,86,53,67,6.1,High Vibration
3/30/2021 7:00,MTR003,415,14.8,5.83,50,0.88,46,1380,71,45,74,6.3,High Vibration
3/30/2021 7:15,MTR002,410,14.5,5.65,50,0.95,41,1366,70,39,65,2.6,Overload
3/30/2021 7:30,MTR003,400,14.4,5.47,50,0.92,57,1460,49,35,57,6.4,High Vibration
3/30/2021 7:45,MTR005,420,13.5,5.39,50,0.81,65,1442,41,61,51,2.8,Running
3/30/2021 8:00,MTR003,400,15.5,5.89,50,0.9,65,1395,59,38,70,2.9,Overload
3/30/2021 8:15,MTR003,410,15.4,6,50,0.82,70,1487,54,53,64,4.6,Overload
3/30/2021 8:30,MTR001,420,15.2,6.06,50,0.91,68,1447,81,47,56,6.2,High Vibration
3/30/2021 8:45,MTR002,420,10.8,4.31,50,0.91,43,1430,82,57,53,2.2,Running
3/30/2021 9:00,MTR005,410,8.4,3.27,50,0.83,65,1415,98,40,58,6.1,High Vibration
3/30/2021 9:15,MTR001,415,12.6,4.97,50,0.88,53,1350,54,64,52,1.9,Running
3/30/2021 9:30,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 9:45,MTR005,420,10.6,4.23,50,0.95,54,1403,45,51,54,4.7,Running
3/30/2021 10:00,MTR005,420,15.7,6.26,50,0.81,70,1456,60,40,50,3.4,Overload
3/30/2021 10:15,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 10:30,MTR002,380,9.6,3.47,50,0.96,63,1477,96,44,52,4.7,Load Increase
3/30/2021 10:45,MTR003,400,14.3,5.43,50,0.86,61,1398,70,57,58,4,Overload
3/30/2021 11:00,MTR003,420,8.2,3.27,50,0.92,59,1459,75,63,70,5.4,High Vibration
3/30/2021 11:15,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 11:30,MTR005,400,10.2,3.88,50,0.91,45,1373,86,35,73,5.9,High Vibration
3/30/2021 11:45,MTR005,410,9,3.51,50,0.84,54,1398,88,58,62,1.6,Running
3/30/2021 12:00,MTR004,420,9.4,3.75,50,0.92,48,1406,46,53,62,2.7,Running
3/30/2021 12:15,MTR002,380,11.8,4.26,50,0.95,54,1448,67,46,51,6.1,High Vibration
3/30/2021 12:30,MTR005,415,15.4,6.07,50,0.85,45,1353,95,41,54,5.6,High Vibration
3/30/2021 12:45,MTR004,380,9.4,3.39,50,0.94,61,1493,71,52,64,5.9,High Vibration
3/30/2021 13:00,MTR004,400,14.2,5.4,50,0.89,45,1405,81,38,66,5,Overload
3/30/2021 13:15,MTR002,420,12.8,5.11,50,0.86,52,1439,49,35,62,4.8,Running
3/30/2021 13:30,MTR004,420,15.3,6.1,50,0.98,48,1494,42,44,57,1.9,Overload
3/30/2021 13:45,MTR003,410,9.9,3.86,50,0.97,42,1450,87,50,64,5,Running
3/30/2021 14:00,MTR001,400,12.4,4.71,50,0.91,58,1405,93,65,60,3,Load Increase
3/30/2021 14:15,MTR004,415,11.1,4.38,50,0.86,43,1402,57,44,61,1.6,Running
3/30/2021 14:30,MTR002,415,9.4,3.71,50,0.94,60,1461,55,43,54,3.4,Running
3/30/2021 14:45,MTR005,415,12.7,5.01,50,0.92,66,1447,48,57,64,4.1,Running
3/30/2021 15:00,MTR005,415,14.5,5.72,50,0.85,69,1401,55,65,58,5.6,High Vibration
3/30/2021 15:15,MTR001,390,13.3,4.93,50,0.93,61,1434,66,48,71,4,Running
3/30/2021 15:30,MTR004,410,14.6,5.69,50,0.82,43,1375,47,35,53,4.5,Overload
3/30/2021 15:45,MTR001,400,11.6,4.41,50,0.9,57,1400,44,56,57,4.8,Running
3/30/2021 16:00,MTR005,390,8.6,3.19,50,0.89,51,1468,74,55,62,4,Running
3/30/2021 16:15,MTR002,415,12.3,4.85,50,0.87,45,1491,65,35,75,3.6,Running
3/30/2021 16:30,MTR005,410,10.2,3.97,50,0.89,42,1402,67,36,65,1.7,Running
3/30/2021 16:45,MTR002,400,9.5,3.61,50,0.92,64,1472,100,52,64,5.3,High Vibration
3/30/2021 17:00,MTR002,410,10,3.9,50,0.81,57,1459,82,36,54,3.6,Running
3/30/2021 17:15,MTR004,380,15.4,5.56,50,0.81,70,1430,84,42,58,6.1,High Vibration
3/30/2021 17:30,MTR004,415,15,5.91,50,0.95,43,1412,91,58,59,3.1,Overload
3/30/2021 17:45,MTR001,410,10.8,4.21,50,0.93,70,1422,43,60,70,3.8,Running
3/30/2021 18:00,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 18:15,MTR001,415,9.9,3.9,50,0.89,40,1499,75,36,57,6.4,High Vibration
3/30/2021 18:30,MTR005,410,12.6,4.91,50,0.83,49,1413,90,47,70,5.7,High Vibration
3/30/2021 18:45,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 19:00,MTR005,415,11.3,4.46,50,0.97,50,1494,73,58,63,4.3,Running
3/30/2021 19:15,MTR001,415,12.7,5.01,50,0.94,54,1371,47,53,59,3.8,Running
3/30/2021 19:30,MTR005,390,15,5.56,50,0.95,52,1427,96,54,62,3.7,Overload
3/30/2021 19:45,MTR004,415,11.4,4.49,50,0.92,56,1395,53,47,75,6.2,High Vibration
3/30/2021 20:00,MTR002,380,12.8,4.62,50,0.97,56,1389,75,58,58,2.9,Running
3/30/2021 20:15,MTR002,380,12.4,4.48,50,0.91,66,1437,66,47,61,2.5,Running
3/30/2021 20:30,MTR002,400,9,3.42,50,0.95,64,1396,67,41,51,3.5,Running
3/30/2021 20:45,MTR001,390,13.7,5.08,50,0.94,47,1402,52,42,71,5.6,High Vibration
3/30/2021 21:00,MTR004,410,9.4,3.66,50,0.92,61,1373,48,52,68,2.3,Running
3/30/2021 21:15,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/30/2021 21:30,MTR003,390,13.6,5.04,50,0.86,46,1376,80,63,50,1.7,Running
3/30/2021 21:45,MTR003,420,13,5.19,50,0.81,51,1496,93,49,56,3.9,Load Increase
3/30/2021 22:00,MTR002,390,13.7,5.08,50,0.86,40,1420,99,36,57,2,Load Increase
3/30/2021 22:15,MTR003,400,14.9,5.66,50,0.94,40,1472,71,64,69,3.2,Overload
3/30/2021 22:30,MTR002,415,13.7,5.4,50,0.96,67,1465,75,38,73,6.3,High Vibration
3/30/2021 22:45,MTR004,380,9.1,3.29,50,0.9,65,1398,48,59,63,1.6,Running
3/30/2021 23:00,MTR002,400,8.6,3.27,50,0.82,54,1391,83,53,67,4.3,Running
3/30/2021 23:15,MTR001,400,12.6,4.79,50,0.87,43,1368,80,47,68,5.5,High Vibration
3/30/2021 23:30,MTR005,420,9.6,3.83,50,0.97,57,1379,70,58,58,5,Running
3/30/2021 23:45,MTR005,400,14,5.32,50,0.98,70,1457,58,49,54,4.1,Running
3/31/2021 0:00,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 0:15,MTR002,415,12.5,4.93,50,0.94,65,1484,83,56,51,5.4,High Vibration
3/31/2021 0:30,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 0:45,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 1:00,MTR002,390,15.2,5.63,50,0.92,56,1412,50,39,61,5.3,High Vibration
3/31/2021 1:15,MTR003,415,8.5,3.35,50,0.86,60,1421,89,45,75,4.7,Running
3/31/2021 1:30,MTR005,410,11.7,4.56,50,0.88,46,1484,75,49,71,5,Running
3/31/2021 1:45,MTR003,420,8.8,3.51,50,0.95,52,1463,100,64,74,3,Load Increase
3/31/2021 2:00,MTR004,410,12.4,4.83,50,0.86,46,1466,92,61,62,3.6,Load Increase
3/31/2021 2:15,MTR005,415,13.6,5.36,50,0.83,58,1448,95,35,68,2.9,Load Increase
3/31/2021 2:30,MTR005,410,8.4,3.27,50,0.89,70,1366,92,42,54,2,Load Increase
3/31/2021 2:45,MTR005,420,13.9,5.55,50,0.87,62,1479,94,47,59,5.4,High Vibration
3/31/2021 3:00,MTR004,420,15.1,6.02,50,0.84,66,1417,89,38,67,4.4,Overload
3/31/2021 3:15,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 3:30,MTR005,390,14.9,5.52,50,0.82,60,1365,99,56,62,3.5,Overload
3/31/2021 3:45,MTR002,415,10.1,3.98,50,0.85,70,1364,76,36,61,4.6,Running
3/31/2021 4:00,MTR001,390,11.1,4.11,50,0.88,42,1456,62,41,53,2,Running
3/31/2021 4:15,MTR004,400,12.6,4.79,50,0.87,41,1352,99,50,61,6.1,High Vibration
3/31/2021 4:30,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 4:45,MTR005,390,15,5.56,50,0.85,59,1379,69,47,56,3,Overload
3/31/2021 5:00,MTR005,390,13.5,5,50,0.89,40,1391,88,60,58,4,Running
3/31/2021 5:15,MTR003,410,8.7,3.39,50,0.95,58,1351,90,42,56,2.9,Running
3/31/2021 5:30,MTR003,400,14.7,5.59,50,0.87,70,1362,97,63,58,5.2,High Vibration
3/31/2021 5:45,MTR001,380,12.7,4.58,50,0.86,60,1402,51,38,73,5.8,High Vibration
3/31/2021 6:00,MTR001,410,8.6,3.35,50,0.84,40,1474,41,36,52,3.6,Running
3/31/2021 6:15,MTR004,380,8.6,3.1,50,0.91,65,1492,48,60,62,3.2,Running
3/31/2021 6:30,MTR004,390,11.8,4.37,50,0.88,53,1462,77,39,69,5.7,High Vibration
3/31/2021 6:45,MTR003,380,15.8,5.7,50,0.94,67,1482,63,60,67,3.2,Overload
3/31/2021 7:00,MTR003,400,14.4,5.47,50,0.87,41,1434,57,46,52,3.9,Overload
3/31/2021 7:15,MTR001,400,13.4,5.09,50,0.96,64,1482,55,44,74,2.5,Running
3/31/2021 7:30,MTR002,400,15.8,6,50,0.84,56,1356,69,36,69,4.2,Overload
3/31/2021 7:45,MTR004,415,8.2,3.23,50,0.87,51,1452,62,63,54,4.8,Running
3/31/2021 8:00,MTR003,410,15.2,5.92,50,0.95,40,1458,56,47,64,5.7,High Vibration
3/31/2021 8:15,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 8:30,MTR001,415,9.9,3.9,50,0.93,49,1446,51,49,75,4.8,Running
3/31/2021 8:45,MTR002,420,8.2,3.27,50,0.85,62,1390,92,47,61,6,High Vibration
3/31/2021 9:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 9:15,MTR001,410,14.6,5.69,50,0.91,58,1365,81,37,59,5.4,High Vibration
3/31/2021 9:30,MTR005,420,14.7,5.87,50,0.9,48,1405,97,48,71,4.8,Overload
3/31/2021 9:45,MTR001,400,9.1,3.46,50,0.87,48,1382,88,46,54,4,Running
3/31/2021 10:00,MTR004,400,12.4,4.71,50,0.8,46,1362,65,46,66,3.1,Running
3/31/2021 10:15,MTR003,380,14.7,5.31,50,0.86,62,1387,84,43,69,4.6,Overload
3/31/2021 10:30,MTR001,420,15.8,6.3,50,0.92,55,1356,44,43,75,2.1,Overload
3/31/2021 10:45,MTR002,390,10,3.71,50,0.96,61,1448,68,52,53,4.3,Running
3/31/2021 11:00,MTR001,420,14.5,5.79,50,0.84,49,1438,82,59,59,1.5,Overload
3/31/2021 11:15,MTR002,420,13.5,5.39,50,0.89,40,1430,98,65,54,3.9,Load Increase
3/31/2021 11:30,MTR003,390,14.9,5.52,50,0.82,62,1367,55,39,55,2.1,Overload
3/31/2021 11:45,MTR001,380,10.1,3.65,50,0.96,65,1498,65,58,70,2.4,Running
3/31/2021 12:00,MTR002,420,9.2,3.67,50,0.95,44,1429,88,64,59,4.1,Running
3/31/2021 12:15,MTR002,410,15.6,6.08,50,0.89,63,1398,52,62,50,2.6,Overload
3/31/2021 12:30,MTR001,400,9.5,3.61,50,0.89,47,1493,86,56,72,2.6,Running
3/31/2021 12:45,MTR003,400,15.2,5.78,50,0.91,57,1420,51,48,55,4.2,Overload
3/31/2021 13:00,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 13:15,MTR002,415,9.1,3.59,50,0.85,69,1437,66,46,57,1.8,Running
3/31/2021 13:30,MTR001,390,11.7,4.33,50,0.92,69,1372,97,51,65,5.9,High Vibration
3/31/2021 13:45,MTR005,390,11.8,4.37,50,0.88,42,1381,87,61,72,1.8,Running
3/31/2021 14:00,MTR002,420,15,5.99,50,0.84,52,1372,52,49,68,5,Overload
3/31/2021 14:15,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 14:30,MTR004,390,13.8,5.11,50,0.85,63,1438,90,53,56,5,Running
3/31/2021 14:45,MTR004,390,10.2,3.78,50,0.86,49,1500,45,56,59,2.3,Running
3/31/2021 15:00,MTR004,400,11.8,4.48,50,0.95,47,1428,84,49,71,5.1,High Vibration
3/31/2021 15:15,MTR005,390,10,3.71,50,0.84,65,1388,100,63,53,3.4,Load Increase
3/31/2021 15:30,MTR004,420,12.6,5.03,50,0.88,45,1351,67,59,63,2.5,Running
3/31/2021 15:45,MTR003,400,11.3,4.29,50,0.95,42,1409,73,52,50,1.9,Running
3/31/2021 16:00,MTR001,380,12.6,4.55,50,0.96,59,1406,77,53,71,2.9,Running
3/31/2021 16:15,MTR002,380,10.2,3.68,50,0.93,64,1356,92,47,70,2.4,Load Increase
3/31/2021 16:30,MTR002,410,15.4,6,50,0.94,56,1380,99,52,53,1.8,Overload
3/31/2021 16:45,MTR005,410,9.1,3.54,50,0.86,67,1382,83,65,60,4.4,Running
3/31/2021 17:00,MTR001,400,14.8,5.62,50,0.94,67,1460,71,52,64,1.6,Overload
3/31/2021 17:15,MTR002,380,9.6,3.47,50,0.94,69,1409,44,52,50,6,High Vibration
3/31/2021 17:30,MTR004,415,9.9,3.9,50,0.86,41,1500,43,46,63,4.1,Running
3/31/2021 17:45,MTR004,420,15.7,6.26,50,0.85,46,1359,99,48,50,3.3,Overload
3/31/2021 18:00,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 18:15,MTR001,420,14.4,5.75,50,0.9,48,1492,53,44,74,4.9,Overload
3/31/2021 18:30,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
3/31/2021 18:45,MTR003,380,10.1,3.65,50,0.93,68,1465,94,47,61,3.1,Load Increase
3/31/2021 19:00,MTR003,390,11.2,4.15,50,0.85,57,1435,86,55,69,4,Running
3/31/2021 19:15,MTR003,415,12.3,4.85,50,0.8,56,1473,80,44,64,3.2,Running
3/31/2021 19:30,MTR005,415,8.1,3.19,50,0.91,57,1396,51,57,71,4.3,Running
3/31/2021 19:45,MTR004,390,8.6,3.19,50,0.85,51,1477,52,49,60,3.8,Running
3/31/2021 20:00,MTR005,390,14.3,5.3,50,0.88,45,1479,50,38,65,5.2,High Vibration
3/31/2021 20:15,MTR002,380,12.3,4.44,50,0.91,69,1409,51,50,69,5,Running
3/31/2021 20:30,MTR005,410,10,3.9,50,0.83,43,1352,95,58,54,3,Load Increase
3/31/2021 20:45,MTR005,410,8.6,3.35,50,0.82,43,1397,46,49,52,4.5,Running
3/31/2021 21:00,MTR005,415,15.8,6.23,50,0.93,66,1376,52,43,54,2.4,Overload
3/31/2021 21:15,MTR002,410,12.7,4.95,50,0.96,49,1482,53,61,74,2,Running
3/31/2021 21:30,MTR002,410,12.8,4.99,50,0.86,53,1488,93,50,60,5.7,High Vibration
3/31/2021 21:45,MTR001,410,14.9,5.8,50,0.87,60,1397,86,52,50,6,High Vibration
3/31/2021 22:00,MTR002,390,11.6,4.3,50,0.91,43,1354,51,47,52,4.3,Running
3/31/2021 22:15,MTR002,380,10.1,3.65,50,0.88,53,1490,92,41,57,5.7,High Vibration
3/31/2021 22:30,MTR003,390,13.7,5.08,50,0.82,52,1454,59,64,55,4.6,Running
3/31/2021 22:45,MTR003,400,12.7,4.83,50,0.88,70,1461,56,48,63,3.8,Running
3/31/2021 23:00,MTR002,390,8.9,3.3,50,0.85,42,1389,73,38,52,2.5,Running
3/31/2021 23:15,MTR005,380,8.9,3.21,50,0.85,48,1442,41,41,68,6.4,High Vibration
3/31/2021 23:30,MTR003,380,11.2,4.04,50,0.81,56,1402,79,44,50,3.6,Running
3/31/2021 23:45,MTR003,420,12.3,4.91,50,0.83,53,1387,67,61,51,4.7,Running
4/1/2021 0:00,MTR005,410,12.2,4.75,50,0.92,49,1368,96,36,72,4.8,Load Increase
4/1/2021 0:15,MTR005,420,12,4.79,50,0.9,67,1390,77,46,69,4.8,Running
4/1/2021 0:30,MTR002,410,8.3,3.23,50,0.82,52,1355,70,57,71,2.4,Running
4/1/2021 0:45,MTR002,400,11.7,4.45,50,0.98,66,1374,89,48,59,4.9,Running
4/1/2021 1:00,MTR002,410,9.2,3.58,50,0.83,45,1404,72,42,72,3.3,Running
4/1/2021 1:15,MTR001,400,9.9,3.76,50,0.85,57,1359,46,50,63,4.9,Running
4/1/2021 1:30,MTR005,420,14.2,5.67,50,0.86,68,1405,70,36,59,6,High Vibration
4/1/2021 1:45,MTR004,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 2:00,MTR001,415,11.3,4.46,50,0.92,54,1462,86,64,56,5.5,High Vibration
4/1/2021 2:15,MTR005,380,11.7,4.22,50,0.87,54,1403,70,46,56,5.5,High Vibration
4/1/2021 2:30,MTR003,400,8.5,3.23,50,0.85,53,1475,82,35,75,2,Running
4/1/2021 2:45,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 3:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 3:15,MTR002,420,14.4,5.75,50,0.96,68,1411,95,63,54,6.5,High Vibration
4/1/2021 3:30,MTR004,380,8.7,3.14,50,0.89,40,1400,73,49,72,2.7,Running
4/1/2021 3:45,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 4:00,MTR004,415,14.3,5.64,50,0.92,41,1414,89,59,56,2.2,Overload
4/1/2021 4:15,MTR003,415,10,3.94,50,0.84,40,1385,42,50,63,3.6,Running
4/1/2021 4:30,MTR004,410,15.4,6,50,0.87,48,1473,54,46,53,3.3,Overload
4/1/2021 4:45,MTR003,390,12.7,4.71,50,0.97,47,1445,46,54,66,5.3,High Vibration
4/1/2021 5:00,MTR004,400,13.2,5.02,50,0.91,41,1376,65,57,54,4.8,Running
4/1/2021 5:15,MTR002,420,10.7,4.27,50,0.92,55,1374,44,53,55,3.2,Running
4/1/2021 5:30,MTR002,420,9.9,3.95,50,0.94,49,1385,57,52,54,5.9,High Vibration
4/1/2021 5:45,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 6:00,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 6:15,MTR003,390,12.7,4.71,50,0.94,68,1414,91,57,64,4.3,Load Increase
4/1/2021 6:30,MTR003,410,9.2,3.58,50,0.84,46,1350,98,46,51,3,Load Increase
4/1/2021 6:45,MTR001,420,15.8,6.3,50,0.85,69,1353,65,46,56,4.4,Overload
4/1/2021 7:00,MTR001,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 7:15,MTR005,415,11.3,4.46,50,0.88,55,1361,71,65,61,5.3,High Vibration
4/1/2021 7:30,MTR002,415,14.1,5.56,50,0.9,49,1431,84,53,69,2.2,Overload
4/1/2021 7:45,MTR002,420,14.1,5.63,50,0.94,61,1391,94,40,57,3.8,Overload
4/1/2021 8:00,MTR002,400,15.5,5.89,50,0.94,65,1368,89,43,65,4.8,Overload
4/1/2021 8:15,MTR001,415,14.3,5.64,50,0.94,66,1397,51,37,59,4.9,Overload
4/1/2021 8:30,MTR002,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 8:45,MTR005,390,14.4,5.34,50,0.84,46,1436,70,46,71,3.9,Overload
4/1/2021 9:00,MTR003,415,10.9,4.3,50,0.92,66,1397,98,41,59,2.9,Load Increase
4/1/2021 9:15,MTR003,420,12.6,5.03,50,0.87,69,1467,56,52,65,2.3,Running
4/1/2021 9:30,MTR005,390,8.5,3.15,50,0.89,58,1389,76,41,62,3.9,Running
4/1/2021 9:45,MTR002,420,12.3,4.91,50,0.9,60,1418,80,51,74,3.7,Running
4/1/2021 10:00,MTR005,400,8.1,3.08,50,0.8,40,1436,95,51,59,5.8,High Vibration
4/1/2021 10:15,MTR005,390,11.8,4.37,50,0.93,56,1480,68,54,73,4,Running
4/1/2021 10:30,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 10:45,MTR005,415,12.9,5.09,50,0.91,56,1366,60,49,60,3.9,Running
4/1/2021 11:00,MTR003,390,14.5,5.37,50,0.86,56,1358,47,41,63,2.7,Overload
4/1/2021 11:15,MTR005,420,12.4,4.95,50,0.81,55,1473,86,55,72,2.2,Running
4/1/2021 11:30,MTR002,410,8.4,3.27,50,0.85,42,1443,96,53,73,1.8,Load Increase
4/1/2021 11:45,MTR001,415,14.6,5.76,50,0.96,44,1431,90,58,63,5,Overload
4/1/2021 12:00,MTR005,390,8.7,3.22,50,0.9,70,1369,61,58,60,6.3,High Vibration
4/1/2021 12:15,MTR005,380,12.5,4.51,50,0.97,41,1351,93,58,70,1.6,Load Increase
4/1/2021 12:30,MTR005,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 12:45,MTR005,380,14,5.05,50,0.93,62,1358,90,41,71,2.3,Running
4/1/2021 13:00,MTR004,410,8.6,3.35,50,0.93,53,1358,70,64,70,2.2,Running
4/1/2021 13:15,MTR001,390,15.8,5.85,50,0.89,56,1354,57,37,60,5.3,High Vibration
4/1/2021 13:30,MTR005,420,12.5,4.99,50,0.94,50,1476,67,46,63,2.2,Running
4/1/2021 13:45,MTR004,390,12,4.45,50,0.81,53,1478,97,58,68,2.5,Load Increase
4/1/2021 14:00,MTR003,0,0,0,0,0,0,0,0,50,65,0,Shutdown
4/1/2021 14:15,MTR005,410,10,3.9,50,0.94,65,1388,54,52,53,4.6,Running
4/1/2021 14:30,MTR001,380,13.3,4.8,50,0.98,68,1499,76,58,55,1.7,Running
4/1/2021 14:45,MTR002,390,15.5,5.74,50,0.9,67,1386,62,58,64,5.8,High Vibration
4/1/2021 15:00,MTR005,420,11.7,4.67,50,0.95,66,1382,99,65,54,5.6,High Vibration
4/1/2021 15:15,MTR004,380,13.4,4.84,50,0.86,53,1437,88,40,72,4.1,Running
4/1/2021 15:30,MTR001,380,15.7,5.67,50,0.8,55,1436,61,60,67,5.1,High Vibration
4/1/2021 15:45,MTR003,415,12.6,4.97,50,0.84,43,1438,48,46,61,2,Running
4/1/2021 16:00,MTR002,380,10.2,3.68,50,0.97,64,1457,89,51,66,2,Running
4/1/2021 16:15,MTR004,400,11.3,4.29,50,0.87,63,1464,100,63,51,4.6,Load Increase
4/1/2021 16:30,MTR002,390,14.5,5.37,50,0.82,50,1482,77,49,59,5.5,High Vibration
4/1/2021 16:45,MTR002,380,8.2,2.96,50,0.92,68,1474,45,44,71,5.5,High Vibration
4/1/2021 17:00,MTR005,380,9.7,3.5,50,0.85,42,1452,75,65,57,2.4,Running
4/1/2021 17:15,MTR003,410,14.5,5.65,50,0.87,67,1360,42,47,59,2.6,Overload
4/1/2021 17:30,MTR005,390,8.6,3.19,50,0.84,42,1415,75,50,50,2.5,Running
4/1/2021 17:45,MTR005,415,8.7,3.43,50,0.85,59,1406,73,45,57,5.7,High Vibration
4/1/2021 18:00,MTR003,420,13.7,5.47,50,0.93,59,1362,50,65,73,4.3,Running
4/1/2021 18:15,MTR002,390,9,3.33,50,0.91,53,1381,98,40,67,2.5,Load Increase
4/1/2021 18:30,MTR004,380,10.9,3.93,50,0.94,48,1425,49,61,51,2.9,Running
4/1/2021 18:45,MTR001,410,15.5,6.04,50,0.91,57,1450,71,59,55,4.2,Overload
4/1/2021 19:00,MTR002,410,9.8,3.82,50,0.95,59,1475,71,60,72,5.4,High Vibration
4/1/2021 19:15,MTR001,415,12.1,4.77,50,0.9,52,1480,72,62,56,1.7,Running
4/1/2021 19:30,MTR002,400,13.5,5.13,50,0.92,51,1405,95,61,58,3.5,Load Increase
4/1/2021 19:45,MTR005,415,12.6,4.97,50,0.84,40,1375,59,41,74,1.7,Running
